2014;23;9
2014;14;9
2014;28;9
2014;33;9
2014;35;9
2014;34;9
2014;29;9
2014;31;9
2014;29;9
2014;32;9
2014;36;9
2014;30;9
2014;29;99
2014;18;1
2014;28;1
2014;42;1
2014;29;1
2014;17;1
2014;33;1
2014;34;1
2014;35;1
2014;40;1
2014;29;1
2014;36;1
2014;34;1
2014;34;1
2014;36;1
2014;29;1
2014;30;1
2014;35;1
2014;35;1
2014;38;1
2014;41;1
2014;34;1
2014;28;1
2014;28;1
2014;31;1
2014;42;1
2014;37;1
2014;36;3
2014;35;3
2014;34;3
2014;44;3
2014;20;3
2014;34;3
2014;37;3
2014;19;3
2014;18;3
2014;20;3
2014;34;3
2014;23;3
2014;18;3
2014;16;3
2014;11;3
2014;15;3
2014;21;3
2014;24;3
2014;27;3
2014;30;3
2014;29;3
2014;18;3
2014;21;3
2014;14;3
2014;12;3
2014;26;3
2014;16;3
2014;26;3
2014;23;3
2014;36;3
